Season,TeamID,Games,WinPct,AvgPoints,AvgOppPoints,FG2_Pct,FG3_Pct,FT_Pct,ThreeP_Rate,OR_pg,DR_pg,Ast_pg,TO_pg,Stl_pg,Blk_pg,PF_pg,AvgOT,AdjEM,AdjOE,AdjDE,AdjTempo,RankAdjEM,CoachName,YearsNCAA,CareerTourneyWins,SOV,Seed_Num
2022,1443,30,0.5666666666666667,76.5,70,0.5203619909502263,0.35917721518987344,0.7158671586715867,0.3638457109959701,6.5,24,13,11,7,5.5,10,0,4.88457,106.821,101.937,68.4689,113,rick_stansbury,19,3,0.34517514871116983,17
2022,1444,28,0.21428571428571427,64,77,0.4888888888888889,0.33194444444444443,0.6997389033942559,0.45714285714285713,7.5,21.5,11,13,5,2,16.5,0.10714285714285714,-14.8674,97.2297,112.097,63.9283,327,clayton_bates,1,0,0.27762172284644193,17
2022,1447,26,0.7692307692307693,74,64,0.5300092336103417,0.2854077253218884,0.7208835341365462,0.3008392511297611,9,23,13,12.5,8.5,2,20,0.15384615384615385,1.66836,102.158,100.489,66.3992,152,bashir_mason,9,0,0.2268258426966292,17
2022,1448,32,0.71875,78,74,0.5874769797421732,0.35069885641677256,0.7328881469115192,0.4201815269620929,8,25.5,15,13,6,3,16,0.125,14.9316,111.555,96.6232,70.0023,37,steve_forbes,6,0,0.528456277479238,17
2022,1449,32,0.53125,71,71.5,0.4617760617760618,0.31230283911671924,0.7014925373134329,0.3286677034733022,9,20.5,10,11.5,8,4,16,0.09375,5.40541,104.278,98.8722,69.3907,107,mike_hopkins,4,1,0.6135161929940516,17
2022,1450,33,0.5757575757575758,70,63,0.46528403967538323,0.3397727272727273,0.7474747474747475,0.4424333836098542,11,21,10,11,7,4,18,0.030303030303030304,13.3008,108.286,94.9848,66.1115,55,kyle_smith,11,0,0.5610585452395033,17
2022,1451,31,0.6129032258064516,78,74,0.5453686200378072,0.3459214501510574,0.7538461538461538,0.38488372093023254,5,24,10,11,7,2,15,0.03225806451612903,-0.264865,103.694,103.959,69.4246,172,randy_rahe,15,0,0.24600827912477824,17
2022,1452,33,0.48484848484848486,68,71,0.4568,0.32755905511811023,0.723935389133627,0.33687002652519893,9,20,10,12,7,4,16,0,11.0661,108.071,97.0049,67.91,73,bob_huggins,36,16,0.6156952247191011,17
2022,1453,29,0.13793103448275862,62,71,0.48855721393034823,0.2803030303030303,0.7107942973523421,0.34442270058708413,7,20,10,12,4,3,15,0,-18.527,92.1118,110.639,64.5742,344,will_ryan,1,0,0.10814606741573034,17
2022,1454,31,0.2903225806451613,63,75,0.4752650176678445,0.3194675540765391,0.7154639175257732,0.346797461050202,7,25,11,13,5,3,18,0,-17.0444,91.9212,108.966,66.7823,335,pat_baldwin,4,0,0.1772784019975031,17
2022,1455,28,0.5357142857142857,66.5,65.5,0.4670846394984326,0.31166912850812406,0.752895752895753,0.4143206854345165,9,23,11.5,12,7,4.5,15.5,0.10714285714285714,8.02864,104.174,96.145,66.7691,96,isaac_brown,1,0,0.5603932584269663,17
2022,1456,31,0.12903225806451613,63,74,0.45540796963946867,0.3106508875739645,0.700381679389313,0.39075144508670523,9,22,11,16,6,3,16,0.0967741935483871,-17.9058,90.1121,108.018,68.6652,341,dane_fischer,2,0,0.43609550561797755,17
2022,1457,29,0.6896551724137931,70,74,0.5696489241223103,0.3704268292682927,0.6949740034662045,0.4262508122157245,6,25,13,14,6,2,18,0.10344827586206896,0.412015,105.921,105.509,68.2387,162,mark_prosser,3,0,0.3306179775280899,17
2022,1458,31,0.7741935483870968,70,67,0.4892703862660944,0.3120243531202435,0.7419354838709677,0.3605927552140505,7,24,11,8,5,3,18,0.03225806451612903,15.5839,110.398,94.8142,66.466,34,greg_gard,6,5,0.7404026217228464,3
2022,1459,30,0.5666666666666667,68.5,66,0.5550181378476421,0.3483709273182957,0.7734204793028322,0.4910769230769231,8,21,12.5,10.5,6,1,15,0.03333333333333333,5.01645,106.561,101.544,64.1314,111,jay_mcauley,2,0,0.37690019828155985,17
2022,1460,33,0.6060606060606061,75,71,0.5320610687022901,0.33015873015873015,0.7661691542288557,0.3247422680412371,9,23,14,12,5,3,14,0,-0.866069,106.365,107.231,68.4334,182,scott_nagy,16,0,0.2595505617977528,16
2022,1461,32,0.75,73,65,0.5447394296951819,0.32968536251709984,0.7248840803709428,0.4181922196796339,6.5,26,11,11,3,2,16,0.125,13.0956,110.173,97.0777,66.0062,58,jeff_linder,5,0,0.557935393258427,12
2022,1462,31,0.5806451612903226,73,69,0.5136518771331058,0.32461538461538464,0.7010785824345146,0.3567508232711306,8,25,14,10,7,4,15,0.12903225806451613,12.8916,110.936,98.0442,68.1678,60,travis_steele,3,0,0.6744694132334582,17
2022,1463,29,0.6206896551724138,71,69,0.5051546391752577,0.32894736842105265,0.7372262773722628,0.3629850746268657,7,26,12,12,6,3,18,0.10344827586206896,2.23432,101.474,99.2392,68.6807,147,james_jones,22,1,0.35393258426966295,14
2022,1464,30,0.5333333333333333,71,71.5,0.5090218423551757,0.34534534534534533,0.7607843137254902,0.387434554973822,8.5,22,11,9.5,5,2,17,0.03333333333333333,-7.90168,103.047,110.949,66.1656,259,jerrod_calhoun,4,0,0.17643960674157302,17
2022,1465,30,0.5,69.5,68,0.5063965884861408,0.3319268635724332,0.6774716369529984,0.43117040630685266,8.5,25,13.5,13,4.5,3,19.5,0.03333333333333333,-4.21834,99.1925,103.411,67.5289,222,rick_croy,3,0,0.19281701444622792,17
2022,1466,26,0.19230769230769232,64.5,73.5,0.4282744282744283,0.29245283018867924,0.7506561679790026,0.3979974968710889,9,22,7.5,10.5,6,3,18,0.07692307692307693,-13.5957,90.4239,104.02,67.5973,318,tony_pujol,3,0,0.17752808988764046,17
2022,1467,29,0.4482758620689655,60,64,0.4765539803707743,0.3327974276527331,0.6791979949874687,0.4041585445094217,6,20,10,11,9,3,16,0.06896551724137931,-11.5435,94.4177,105.961,62.0756,300,joe_gallo,2,0,0.14844425237683664,17
2022,1468,29,0.5517241379310345,68,71,0.5483870967741935,0.3417910447761194,0.75,0.41875,6,21,13,8,5,1,15,0.034482758620689655,-2.38275,108.229,110.611,61.9093,199,scott_davenport,1,0,0.2847612359550562,17
2022,1469,27,0.3333333333333333,69,76,0.4782608695652174,0.29541595925297115,0.6666666666666666,0.3732572877059569,8,24,14,13,6,2,19,0.037037037037037035,-9.06257,95.9542,105.017,71.2695,275,jon_judkins,1,0,0.30992509363295884,17
2022,1470,28,0.39285714285714285,60.5,64.5,0.46258503401360546,0.3091684434968017,0.7544554455445545,0.3130841121495327,7,19,10,11,7,2.5,19,0.03571428571428571,NA,NA,NA,NA,NA,billy_gillispie,9,3,0.2635342185903984,17
2022,1471,27,0.4074074074074074,71,73,0.503209242618742,0.3596358118361153,0.7468085106382979,0.45827538247566063,5,21,13,12,5,1,15,0.037037037037037035,-7.53369,102.018,109.552,67.7671,255,eric_olen,1,0,0.32660878447395303,17
2022,1472,27,0.25925925925925924,72,77,0.5248756218905473,0.34375,0.7710526315789473,0.49875311720698257,5,20,11,7,4,1,17,0,-12.0209,107.06,119.081,65.1638,302,john_tauer,0,0,0.16773675762439808,17
2023,1101,26,0.34615384615384615,67.5,75,0.4807121661721068,0.3431952662721893,0.7285714285714285,0.3339920948616601,7.5,20,14.5,12,7.5,2,20.5,0.07692307692307693,-1.43456,105.903,107.338,69.2174,192,brette_tanner,1,0,0.3819252077562327,17
2023,1102,32,0.4375,66,69,0.5481727574750831,0.35607094133697137,0.7221135029354208,0.4480440097799511,5,21.5,15,11,5,4,17,0.09375,1.96378,106.346,104.383,63.1849,143,joe_scott,18,0,0.42190496484125295,17
2023,1103,31,0.6451612903225806,74,68,0.5145145145145145,0.3495518565941101,0.7545909849749582,0.4387640449438202,8,23,13,10,6,2,15,0.06451612903225806,6.47154,109.979,103.507,65.3479,104,john_groce,14,4,0.33407202216066484,17
2023,1104,34,0.8529411764705882,80,66,0.5457842248413418,0.33794466403162055,0.7258687258687259,0.47848699763593383,10.5,29,14,13,6,5,19,0.17647058823529413,27.5425,116.097,88.5549,72.7469,3,nate_oats,7,4,0.7631101346833509,1
2023,1105,30,0.4,67.5,69.5,0.4688869412795793,0.34657039711191334,0.645320197044335,0.32684365781710917,8.5,20.5,12,14,7,4,20,0.06666666666666667,-11.2814,96.6964,107.978,68.3055,305,otis_hughley_jr,0,0,0.1592797783933518,17
2023,1106,30,0.23333333333333334,61.5,70.5,0.40476190476190477,0.30272108843537415,0.7049180327868853,0.3333333333333333,10.5,21.5,10,12.5,6,3,18,0.03333333333333333,-17.5566,93.2549,110.812,66.0089,349,tony_madlock,2,0,0.1369212504946577,17
2023,1107,29,0.20689655172413793,66,74,0.46632124352331605,0.3224852071005917,0.7288801571709234,0.41194393662400974,8,21,11,12,6,1,18,0.034482758620689655,-17.3452,98.8027,116.148,67.3381,347,dwayne_killings,1,0,0.22899353647276086,17
2023,1108,31,0.5806451612903226,68,72,0.4603921568627451,0.2955390334572491,0.7237048665620094,0.2967457253171539,10,21,10,12,8,2,19,0.12903225806451613,-6.17379,102.072,108.246,67.2967,241,landon_bussie,2,0,0.193290243151739,17
2023,1110,32,0.53125,65,64,0.5581171950048031,0.3463497453310696,0.701098901098901,0.36134969325153377,6,20.5,12,13,7,4,15,0.125,-9.32928,100.842,110.171,62.5744,280,mike_brennan,9,0,0.2660909239041877,17
2023,1111,29,0.4482758620689655,63,67,0.48313492063492064,0.329073482428115,0.6506276150627615,0.38310893512851896,7,24,12,10,5,4,14,0.06896551724137931,-0.728076,101.425,102.153,64.9924,177,dustin_kerns,5,0,0.3767313019390582,17
2023,1112,34,0.8235294117647058,84.5,71,0.5656,0.38169934640522873,0.708843537414966,0.37965260545905705,9,27,19,12.5,6,3,17,0,22.8595,119.979,97.1195,72.3118,10,tommy_lloyd,1,2,0.6983577364463791,2
2023,1113,34,0.6470588235294118,68.5,67.5,0.4786806114239743,0.31365313653136534,0.688783570300158,0.3954280155642023,8,23.5,14,11,7,4,18,0.08823529411764706,12.3762,107.586,95.2101,68.4035,68,bobby_hurley,9,1,0.6612584091808469,11
2023,1114,29,0.27586206896551724,72,80,0.49363057324840764,0.3246268656716418,0.7373029772329247,0.29910714285714285,9,22,16,12,6,2,19,0.06896551724137931,-13.3683,102.191,115.56,70.9777,322,darrell_walker,4,0,0.19909972299168976,17
2023,1115,27,0.2222222222222222,66,72,0.44018583042973286,0.3110773899848255,0.7412451361867705,0.43355263157894736,8,21,12,14,8,2,20,0.07407407407407407,-13.2758,94.6485,107.924,69.6298,321,solomon_bozeman,1,0,0.13111726685133887,17
2023,1116,33,0.6060606060606061,76,67,0.5374351371386212,0.3169811320754717,0.6895604395604396,0.282064928153273,8,23,13,12,8,5,19,0.030303030303030304,18.6287,112.596,93.9677,69.6808,20,eric_musselman,7,8,0.6878116343490305,8
2023,1117,30,0.3333333333333333,62,67,0.4546304957904584,0.34572490706319703,0.675531914893617,0.33478531425015556,8.5,23,11,11,6,3,17,0.03333333333333333,-9.47224,100.317,109.789,63.4103,284,mike_balado,5,0,0.20098491843644198,17
2023,1119,31,0.4838709677419355,71,70,0.5475966069745523,0.3487654320987654,0.6977611940298507,0.3791691047396138,7,24,12,13,4,2,16,0.06451612903225806,-6.908,102.988,109.896,68.5704,252,jimmy_allen,6,0,0.17562326869806094,17
2023,1120,32,0.625,72,66,0.5099009900990099,0.3137254901960784,0.7022556390977444,0.3536,8.5,23,14,11,8,4.5,18,0.03125,17.4484,112.689,95.2408,67.6112,29,bruce_pearl,18,16,0.6588642659279779,9
2023,1122,28,0.21428571428571427,63.5,72.5,0.4601226993865031,0.31158238172920066,0.7403846153846154,0.38529226901319924,7.5,20,11.5,10,6.5,3,15.5,0.03571428571428571,-13.8918,97.1354,111.027,64.8002,324,nate_james,1,0,0.2917820867959372,17
2023,1123,30,0.6,71,71,0.51661918328585,0.36867862969004894,0.6875,0.3679471788715486,9,23,12,11,5,3,17,0.03333333333333333,0.223292,108.114,107.891,67.552,164,michael_lewis,0,0,0.31024930747922436,17
2023,1124,32,0.6875,77,69.5,0.5084241823587711,0.37170263788968827,0.7489051094890511,0.4525230602278893,9,20,13,11.5,7,2,17,0.03125,19.9811,121.852,101.871,66.551,15,scott_drew,20,18,0.7330167524073341,3
2023,1125,31,0.6451612903225806,76,71,0.5319740500463392,0.3887434554973822,0.7254464285714286,0.41454150841020077,7,22,17,10,7,3,16,0.06451612903225806,4.08316,111.549,107.466,68.3948,123,casey_alexander,11,0,0.40166204986149584,17
2023,1126,30,0.3333333333333333,66.5,76,0.42991452991452994,0.35813148788927335,0.6982142857142857,0.3306636155606407,8,20.5,10,11,6.5,2,19,0.03333333333333333,-17.3659,97.0744,114.44,69.001,348,reggie_theus,8,0,0.12880886426592797,17
2023,1127,29,0.3793103448275862,67,73,0.4995648389904265,0.32388663967611336,0.7155172413793104,0.3006695069993914,8,23,11,12,4,3,18,0.13793103448275862,-11.9325,98.6816,110.614,66.0525,311,levell_sanders,1,0,0.2102744900528834,17
2023,1129,32,0.71875,72.5,65,0.5066548358473825,0.35953420669577874,0.7392086330935251,0.3787210584343991,8,25,10,11,5,2,16,0.09375,17.1342,110.969,93.8352,66.5002,31,leon_rice,12,0,0.6677104660965916,10
2023,1130,33,0.48484848484848486,65,72,0.49181605611847234,0.31864406779661014,0.724609375,0.3150026695141484,8,22,12,11,6,3,16,0.06060606060606061,-0.44508,102.603,103.048,66.575,172,earl_grant,8,0,0.5325484764542936,17
2023,1131,31,0.45161290322580644,68,67,0.4591368227731864,0.3241279069767442,0.7403100775193798,0.3871693866066404,8,23,10,11,5,2,18,0.12903225806451613,-8.74178,98.0993,106.841,65.4502,273,joe_jones,18,0,0.17649386624455876,17
2023,1132,29,0.3103448275862069,72,79,0.50355871886121,0.3376413570274637,0.7084805653710248,0.35513482501434307,9,23,14,13,6,3,18,0,-9.34242,103.694,113.037,69.6647,281,michael_huger,7,0,0.25115420129270544,17
2023,1133,33,0.7272727272727273,73,61,0.5268722466960353,0.35597826086956524,0.6653465346534654,0.39337252805986106,8,25,13,11,6,4,16,0.030303030303030304,9.2449,107.133,97.8883,65.2197,86,brian_wardle,12,0,0.3814635272391505,17
2023,1135,27,0.5185185185185185,68,70,0.4983957219251337,0.34726688102893893,0.6422413793103449,0.39948619139370584,6,25,14,12,8,3,16,0.037037037037037035,-0.97802,100.779,101.757,69.3412,184,mike_martin_brn,10,0,0.2706766917293233,17
2023,1136,28,0.5357142857142857,73,75.5,0.5319567354965585,0.332312404287902,0.7354014598540146,0.3910179640718563,9,26,12,12.5,5.5,3,17.5,0.03571428571428571,-2.84081,104.982,107.822,72.0417,209,jared_grasso,5,0,0.24653739612188366,17
2023,1137,31,0.3548387096774194,66,67,0.5113421550094518,0.3446054750402576,0.7184035476718403,0.3698630136986301,6,24,12,13,5,4,15,0.06451612903225806,-11.4224,99.0204,110.443,66.8207,306,nathan_davis,7,0,0.21984386804331402,17
2023,1138,30,0.43333333333333335,76,80.5,0.508557457212714,0.31329113924050633,0.7053872053872053,0.3399677245831092,10,24,13.5,13.5,7,3,19.5,0.03333333333333333,-2.60314,104.207,106.81,72.2014,205,jim_whitesell,10,0,0.3601108033240997,17
2023,1139,32,0.4375,62,69,0.4973544973544973,0.32701421800947866,0.738562091503268,0.35823429541595925,6,21,13,11,6,4,13.5,0,3.9903,102.451,98.4607,65.5365,124,thad_matta,17,22,0.5595567867036011,17
2023,1140,32,0.53125,74,71,0.5308641975308642,0.3274695534506089,0.725328947368421,0.394554191137213,8,25,14,13,7,4,19,0.03125,11.5872,109.17,97.5824,69.5993,75,mark_pope,7,0,0.5582532181847808,17
2023,1141,29,0.27586206896551724,65,73,0.47438524590163933,0.3,0.7039586919104991,0.38071065989847713,9,23,10,15,6,4,21,0.034482758620689655,-15.3036,93.0299,108.333,67.2211,333,tony_barbee,9,0,0.2905124653739612,17
2023,1142,31,0.1935483870967742,58,65,0.467444120505345,0.292894280762565,0.7464788732394366,0.3592777085927771,6,21,9,12,5,2,20,0.06451612903225806,-9.98019,94.3033,104.283,64.1768,290,john_smith,3,0,0.3734995383194829,17
2023,1143,32,0.09375,57.5,69,0.4324786324786325,0.29770992366412213,0.7228464419475655,0.30932703659976385,7,20,9,10.5,4,3,16.5,0.0625,-8.1911,97.7804,105.971,63.5219,265,mark_fox,17,2,0.6500461680517082,17
2023,1144,32,0.4375,69,67.5,0.5474095796676441,0.32919254658385094,0.69826224328594,0.3863227354529094,6,22,12,11,5,3,16,0.15625,-4.7684,105.032,109.8,64.331,229,kevin_mcgeehan,9,0,0.32132963988919666,17
2023,1145,29,0.3103448275862069,67,75,0.47459252157238735,0.3361945636623748,0.7344110854503464,0.4012629161882893,8,21,13,10,5,2,15,0.1724137931034483,-6.67888,101.808,108.486,67.7261,249,reggie_witherspoon,20,0,0.30932594644506,17
2023,1146,30,0.26666666666666666,70.5,82,0.46844444444444444,0.31645569620253167,0.7510729613733905,0.412532637075718,9,22,12,12.5,7,3,16.5,0.1,-15.2232,98.6317,113.855,72.2512,332,anthony_boone,3,0,0.310595567867036,17
2023,1148,32,0.3125,66.5,71,0.4746887966804979,0.3273542600896861,0.7093821510297483,0.35699039487726786,8.5,22,12,11,6,4,13.5,0.09375,-16.9344,97.1259,114.06,64.3965,343,patrick_sellers,1,0,0.12077562326869806,17
2023,1149,29,0.27586206896551724,67,76,0.4965986394557823,0.34135338345864663,0.7290322580645161,0.3925619834710744,9,20,11,12,5,2,18,0.034482758620689655,-11.2514,105.403,116.655,65.8656,304,barclay_radebaugh,17,0,0.18386426592797786,17
2023,1150,32,0.5625,68,64.5,0.5357502517623364,0.3764705882352941,0.7444717444717445,0.4064554692169755,5.5,22.5,13,9.5,5.5,2.5,13,0.15625,4.60123,107.972,103.37,60.4671,117,ron_sanchez,4,0,0.4285934133579563,17
2023,1151,32,0.46875,75,75,0.5175936435868331,0.3730407523510972,0.7159863945578231,0.5206746463547334,8,24,14,10.5,5,3,16.5,0.03125,-1.03044,108.179,109.21,68.4938,185,dan_earl,7,0,0.3089566020313943,17
2023,1152,27,0.25925925925925924,65,74,0.4838337182448037,0.3285024154589372,0.7263157894736842,0.4176193678547411,11,21,11,12,5,3,18,0.037037037037037035,-10.2787,103.198,113.477,64.365,296,gerald_gillion,1,0,0.10526315789473685,17
2023,1153,32,0.625,77.5,69.5,0.5066334991708126,0.35467980295566504,0.7,0.40237859266600595,10,23.5,15,9,5.5,3.5,16,0.0625,13.3528,112.31,98.9568,68.5349,54,wes_miller,11,0,0.5041551246537396,17
2023,1154,31,0.2903225806451613,69,75,0.49616858237547895,0.32473444613050073,0.7525354969574036,0.3869641808573106,6,22,11,11,6,2,17,0,-13.9608,98.1525,112.113,67.2063,325,ed_conroy,12,0,0.2533087103724223,17
2023,1155,33,0.696969696969697,76,66,0.536322869955157,0.36947791164658633,0.7902097902097902,0.4011815252416756,7,27,14,10,5,3,17,0.06060606060606061,12.6705,111.118,98.4479,68.1594,64,brad_brownell,20,3,0.5684692279898832,17
2023,1156,32,0.625,71.5,68,0.5067519545131486,0.30844793713163066,0.6852173913043478,0.26565762004175364,10,22,12,11,6,3,16,0.125,-0.77844,104.369,105.147,65.9837,179,daniyal_robinson,0,0,0.2837950138504155,17
2023,1157,28,0.2857142857142857,69,77,0.48359073359073357,0.30647709320695105,0.7883817427385892,0.3792690233672858,8.5,23,10,11.5,5,2.5,16,0.07142857142857142,-10.4748,104.263,114.738,68.429,298,cliff_ellis,35,2,0.4314404432132964,17
2023,1158,33,0.9090909090909091,81,66,0.5287671232876713,0.33299595141700405,0.7430249632892805,0.4743158905424868,11,25,13,11,8,3,17,0.06060606060606061,11.7607,111.378,99.6171,70.9567,73,pat_kelsey,10,0,0.3542012927054478,12
2023,1159,33,0.7575757575757576,77,68,0.57085346215781,0.4093655589123867,0.6590909090909091,0.3476890756302521,7,25,18,9,7,3,13,0,5.29267,112.963,107.67,67.8783,114,matt_langel,11,0,0.2337950138504155,15
2023,1160,33,0.5151515151515151,68,68,0.4960567823343849,0.31851851851851853,0.6926994906621392,0.3474009264024704,9,24,14,13,7,4,16,0,13.0499,107.713,94.6627,68.9923,59,tad_boyle,16,2,0.692031937428711,17
2023,1161,32,0.4375,69.5,72,0.5578551269990593,0.35542168674698793,0.7417475728155339,0.3844817602779386,5,23,16,11.5,5,2,16,0.09375,6.40503,112.275,105.87,66.1486,105,niko_medved,9,0,0.5710328452710725,17
2023,1162,27,0.18518518518518517,66,78,0.45387062566277836,0.3044822256568779,0.7107623318385651,0.4069182389937107,7,23,11,13,6,1,17,0.07407407407407407,-16.8528,94.4661,111.319,69.5359,340,jim_engles,14,0,0.310803324099723,17
2023,1163,33,0.7575757575757576,76,64,0.5343777197563099,0.35697115384615385,0.7544141252006421,0.419989904088844,11,24,17,12,6,5,18,0,25.3686,119.437,94.0686,66.6901,4,dan_hurley,12,2,0.645207756232687,4
2023,1164,32,0.28125,71.5,83,0.5125376128385155,0.3379571248423707,0.718796992481203,0.4430167597765363,5,22.5,11,14,7.5,2,19.5,0.125,-16.0383,99.2063,115.245,71.5253,338,juan_dixon,5,0,0.2683902739304401,17
2023,1165,26,0.5769230769230769,80.5,76.5,0.5758661887694145,0.34411384217335056,0.7161572052401747,0.48012422360248447,8,21,18,11,10,1.5,17,0.038461538461538464,1.76449,112.029,110.265,71.2653,144,brian_earl,6,0,0.3349953831948292,17
2023,1166,33,0.6363636363636364,77,67,0.5452930728241563,0.3598531211750306,0.7673992673992674,0.4204837879567679,7,27,15,11,5,4,14,0.06060606060606061,20.6545,114.621,93.9665,67.9808,13,greg_mcdermott,21,6,0.6739216462208152,6
2023,1167,31,0.2903225806451613,58,68,0.43684633950120677,0.31527093596059114,0.756701030927835,0.24620982413583992,7,21,9,12,6,2,19,0.12903225806451613,-10.0638,95.2121,105.276,63.2238,293,rod_barnes,23,0,0.27116035703293323,17
2023,1168,31,0.5806451612903226,65,67,0.46482889733840305,0.3623417721518987,0.6947852760736196,0.3752969121140142,7,22,10,12,6,3,18,0.25806451612903225,4.55028,104.955,100.405,64.8285,119,dedrique_taylor,8,0,0.47768544167436133,17
2023,1169,30,0.16666666666666666,60,69.5,0.4275023386342376,0.31238095238095237,0.738013698630137,0.32936010037641156,7,22,8.5,12,6,3,19.5,0.03333333333333333,-13.9753,95.7684,109.744,65.335,326,trent_johnson,17,5,0.4337950138504155,17
2023,1170,30,0.4,65,71,0.5,0.3487972508591065,0.7073170731707317,0.3553113553113553,9,23,14,13,4,2.5,15.5,0.16666666666666666,-4.4779,103.907,108.385,62.4515,227,david_patrick,2,0,0.36357340720221604,17
2023,1171,26,0.3076923076923077,70,73,0.5080459770114942,0.3263327948303716,0.695852534562212,0.41571524513096036,6,23,12.5,13,5,4,17,0.11538461538461539,-8.3477,99.3659,107.714,68.7968,267,david_mclaughlin,6,0,0.4626038781163435,17
2023,1172,31,0.4838709677419355,68,69,0.5132662397072278,0.319047619047619,0.7504424778761062,0.3656413232733604,6,22,12,10,5,1,15,0.0967741935483871,2.47584,107.426,104.95,65.1077,140,matt_mckillop,0,0,0.43342566943674976,17
2023,1173,34,0.6470588235294118,69,59,0.5433422698838248,0.3383458646616541,0.6987381703470031,0.3727578475336323,7.5,25,15.5,11.5,5,4,13,0.058823529411764705,11.1957,110.018,98.8226,62.3832,78,anthony_grant,14,1,0.47393603626290604,17
2023,1174,32,0.5,71.5,69.5,0.5052539404553416,0.3201219512195122,0.734006734006734,0.36484983314794217,7.5,21.5,11,10.5,7,4,16.5,0.0625,-5.54168,102.539,108.08,67.1632,237,martin_ingelsby,6,0,0.3026315789473684,17
2023,1175,28,0.17857142857142858,64,76,0.4555453712190651,0.310838445807771,0.6929824561403509,0.30949367088607593,8.5,22,12,15,6.5,2,18.5,0.07142857142857142,-20.3583,92.1741,112.532,67.9235,357,stan_waterman,1,0,0.09584487534626039,17
2023,1176,30,0.43333333333333335,70.5,76,0.5339480301760269,0.32857142857142857,0.7264150943396226,0.26038437693738375,7,24,12,14,5.5,3,17,0.13333333333333333,-10.4277,100.794,111.222,68.5813,297,jeff_wulbrun,1,0,0.16087790326017473,17
2023,1177,33,0.30303030303030304,69,78,0.4634946677604594,0.36792452830188677,0.7393715341959335,0.3783783783783784,8,22,14,13,6,4,18,0.12121212121212122,2.26655,107.877,105.611,68.7921,142,tony_stubblefield,2,0,0.5144044321329639,17
2023,1178,32,0.40625,77,74.5,0.4640638864241349,0.3873659117997616,0.77196261682243,0.42675483214649035,10,23,12,11.5,5.5,2,15.5,0.0625,-1.83197,111.63,113.462,67.2638,199,mike_davis,22,3,0.2767952269337311,17
2023,1179,33,0.7878787878787878,76,64,0.5194375516956162,0.36666666666666664,0.7714808043875686,0.36334913112164297,7,25,13,10,5,2,15,0.18181818181818182,12.5086,109.84,97.3312,66.4238,66,darian_devries,4,1,0.4350138504155125,12
2023,1180,31,0.5161290322580645,66,66,0.5058479532163743,0.3179190751445087,0.6808510638297872,0.40279394644935973,8,24,10,10,5,3,15,0.16129032258064516,-1.96266,101.185,103.148,63.6711,200,zach_spiker,13,0,0.2629847645429363,17
2023,1181,34,0.7647058823529411,72.5,64.5,0.514218009478673,0.3362193362193362,0.7698675496688742,0.3537519142419602,10,25.5,16,10.5,5,4,15,0.029411764705882353,18.4885,113.242,94.7531,65.258,21,jon_scheyer,0,0,0.6360536969955253,5
2023,1182,32,0.625,74.5,71,0.48583333333333334,0.36455696202531646,0.6880907372400756,0.3969849246231156,9.5,22,14,11.5,9,4,18,0,3.98084,108.597,104.616,68.2369,125,keith_dambrot,20,0,0.46094182825484764,17
2023,1183,29,0.2413793103448276,67,76,0.4771404821280133,0.32608695652173914,0.6338289962825279,0.2766085387853277,8,21,13,13,9,3,19,0.034482758620689655,-17.0697,94.0874,111.157,67.9748,344,marty_simmons,12,0,0.27265532251681834,17
2023,1184,30,0.5666666666666667,73,74.5,0.47843775427176566,0.3153409090909091,0.651356993736952,0.3642007242628039,13,25,13,12,7,5,16,0.03333333333333333,-0.0459903,103.358,103.404,70.178,169,a_w_hamilton,4,0,0.412090598012058,17
2023,1185,30,0.23333333333333334,67.5,82.5,0.5025641025641026,0.3135593220338983,0.765017667844523,0.3352272727272727,6,21,9,12,5,2,18.5,0.06666666666666667,-12.604,101.783,114.387,69.2119,317,stan_heath,14,2,0.3545706371191136,17
2023,1186,31,0.6774193548387096,78,74,0.5884816753926702,0.356951871657754,0.7527472527472527,0.4392248972401644,7,26,15,13,4,3,18,0,4.0848,111.545,107.46,68.4619,122,david_riley,1,0,0.3746207624323968,17
2023,1187,33,0.48484848484848486,70,71,0.4693140794223827,0.315989847715736,0.6875,0.41561181434599154,9,24,14,12,7,3,18,0,-0.723262,103.369,104.092,67.4662,176,michael_schwartz,0,0,0.38538781163434904,17
2023,1188,30,0.5333333333333333,73,73.5,0.48523985239852396,0.3230769230769231,0.7363896848137536,0.3748558246828143,9.5,25,11,13,6,4,18,0,-6.21117,100.064,106.275,69.2367,242,brian_barone,3,0,0.2468836565096953,17
2023,1189,30,0.2,64.5,72,0.5050403225806451,0.29210134128166915,0.7052401746724891,0.40348767288033677,6.5,22,11,11,6,2,16,0,-15.9763,96.8133,112.79,65.983,337,billy_taylor,11,0,0.14450600184672208,17
2023,1190,30,0.3333333333333333,66.5,70,0.5179063360881543,0.32075471698113206,0.6704980842911877,0.34868421052631576,9,23,11.5,11.5,5.5,3,16,0.03333333333333333,-6.29248,101.232,107.524,65.8108,244,desmond_oliver,1,0,0.23213296398891967,17
2023,1191,32,0.15625,61.5,76,0.43407043407043405,0.3220064724919094,0.6296296296296297,0.3360522022838499,6,22,9.5,11.5,7,2,16,0,-18.3612,91.561,109.922,69.6192,352,david_ragland,0,0,0.3318559556786704,17
